Route Name,Route Link,Total Buses,Operator,Bus Type,Departure Time,Boarding Point,Duration,Arrival Time,Dropping Point,Ratings,Fare,Seats Available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 169078,NON AC Seater / Sleeper 2+1,15:00,JODHPUR RSRTC BUS STAND,04h 30m,19:30,AJMER RSRTC BUS STAND,4.5,INR 302,35 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 190572,Express Non AC Seater 2+3,16:15,JODHPUR RSRTC BUS STAND,04h 45m,21:00,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,16:30,JODHPUR RSRTC BUS STAND,04h 00m,20:30,AJMER RSRTC BUS STAND,3.7,INR 460,35 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,JODHPUR RSRTC BUS STAND,04h 00m,21:30,AJMER RSRTC BUS STAND,3.3,INR 460,32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 190951,Express Non AC Seater 2+3,18:00,JODHPUR RSRTC BUS STAND,04h 30m,22:30,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 193481,Express Non AC Seater 2+3,18:30,JODHPUR RSRTC BUS STAND,04h 30m,23:00,AJMER RSRTC BUS STAND,3.9,INR 229,42 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,JODHPUR RSRTC BUS STAND,03h 45m,23:45,AJMER RSRTC BUS STAND,3.8,INR 460,37 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,JODHPUR RSRTC BUS STAND,04h 30m,01:30,AJMER RSRTC BUS STAND,4.5,INR 302,37 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,JODHPUR RSRTC BUS STAND,03h 45m,02:45,AJMER RSRTC BUS STAND,3.7,INR 458,36 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,JODHPUR RSRTC BUS STAND,03h 46m,03:45,AJMER RSRTC BUS STAND,4.6,INR 302,37 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON A/C Sleeper (2+1),12:10,"Banar circle, jodhpur",03h 20m,15:30,Makhupura bypass indian petro...,3.8,INR 480,26 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),14:00,Kalpatru Road,04h 30m,18:30,Bypass (parbatpura),3.4,"Starts from
INR 700",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,Kalpataru Cinema Road,04h 00m,18:00,Makhupura bypass indian petro...,4.0,"Starts from
INR 430",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater / Sleeper 2+1,14:30,Kalpataru Cinema Road,04h 15m,18:45,Makhupura bypass indian petro...,3.8,"Starts from
INR 330",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,Kalpataru Cinema Road,05h 00m,20:30,Makhupura bypass indian petro...,3.8,"Starts from
INR 330",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,A/C Seater / Sleeper (2+1),15:30,M R Travels Near Pratap nagar,04h 30m,20:00,Parwat pura By pass,3.9,"Starts from
INR 550",17 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,Cazri Road,05h 55m,22:55,Makhupura bypass indian petro...,3.8,"Starts from
INR 330",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,bhaiya travels,NON A/C Sleeper (2+1),17:00,Bhaiya travels kajri road,05h 12m,22:12,Makhupura parbatpura byepass,3.3,INR 450,18 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,"Main Pal Road,Near Barkatulla...",05h 15m,23:15,"Jakhar Travels,Near CEAT Tyre...",4.0,"Starts from
INR 450",43 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,M R Travels Near Pratap nagar,05h 10m,23:40,Parwat pura By pass,3.9,"Starts from
INR 495",39 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,Kalpataru Cinema Road,04h 36m,23:36,Makhupura bypass indian petro...,3.8,"Starts from
INR 330",35 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),19:00,"BORANADA, JODHPUR",04h 00m,23:00,Ajmer Bypass,3.4,"Starts from
INR 600",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Bluecity Bus,A/C Sleeper (2+1),19:00,DALLE KHAN KI CHAKKI,04h 55m,23:55,Parbatpura bypass,4.3,"Starts from
INR 680",27 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,Kalpataru Cinema Road,04h 50m,23:50,Makhupura bypass indian petro...,3.8,"Starts from
INR 330",42 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,"M R Travels, Basni Mandi Mode...",04h 20m,23:50,Parwat pura By pass,3.9,INR 1224,36 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,AC Sleeper (2+1),20:00,Kalpataru Cinema Road,04h 30m,00:30,Makhupura bypass indian petro...,3.8,INR 580,34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,CHANAKYA TRAVELS 12TH ROAD CI...,04h 45m,01:15,Charnal filling centre IOCL P...,3.8,"Starts from
INR 500",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Deepak Travells,A/C Seater / Sleeper (2+1),21:50,Ashok Udhyan,07h 10m,05:00,PARWATPURA BY PASS,3.1,"Starts from
INR 400 380",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,Paota_pooja travels,05h 34m,03:34,Kolhapura Bypass,3.7,"Starts from
INR 500",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,Kalpataru Cinema Road,05h 00m,03:00,Makhupura bypass indian petro...,3.8,"Starts from
INR 400",48 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,Ashok Udyan,04h 30m,02:30,"Jakhar Travels,Near CEAT Tyre...",4.0,"Starts from
INR 657",14 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Gajraj Travels,A/C Sleeper (2+1),22:00,Shree Gajraj Travels Near Dal...,05h 10m,03:10,Ajmeri Puliya,4.5,INR 650,34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,KALPATRU VKJAIN TRAVELS ( PIC...,05h 05m,03:05,Ajmeri Puliya,3.0,"Starts from
INR 330",34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,FlixBus,VE A/C Sleeper (2+1),22:00,Jodhpur - Cazri Road,04h 05m,02:05,Ajmer Bypass,4.5,"Starts from
INR 418.75",17 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,A/C Seater / Sleeper (2+1),22:00,Ravan Ka Chabutra,04h 15m,02:15,Parwat pura By pass,3.9,"Starts from
INR 510",37 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,V k jain travels,A/C Seater / Sleeper (2+1),22:05,V.K Jain Travels Kalptaru Cin...,04h 50m,02:55,Ajmeri Puliya,3.0,"Starts from
INR 430",34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,Paota sabji mandi,04h 45m,03:11,Railway station,3.2,"Starts from
INR 700",31 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,AC Sleeper (2+1),22:30,Kalpataru Cinema Road,04h 05m,02:35,Makhupura bypass indian petro...,3.3,INR 650,32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,Mahadev travels opp. Jaswant ...,04h 08m,02:50,Kacheri Road,3.1,"Starts from
INR 500 475",41 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,A/C Seater / Sleeper (2+1),22:45,Ravan Ka Chabutra,03h 40m,02:25,Parwat pura By pass,3.9,"Starts from
INR 510",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:45,"BORANADA, JODHPUR",04h 30m,03:15,Ajmer Bypass,3.4,"Starts from
INR 600",31 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,Boranada Jhanwar Fatah,04h 30m,03:30,"Jakhar Travels,Near CEAT Tyre...",4.0,"Starts from
INR 410",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Tiger Travels,A/C Sleeper (2+1),15:15,Main Pal Road,03h 45m,19:00,200 Ft Bypass,4.2,INR 800,25 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,Boranada,04h 30m,04:00,Ajmer bypass,3.2,"Starts from
INR 400",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels,A/C Seater / Sleeper (2+1),23:39,Ashok Udyan,04h 51m,04:30,Makhupura Bypass,4.0,"Starts from
INR 500",22 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,DPS Circle,04h 20m,04:00,Parwatpura Bypass ajmer,4.3,"Starts from
INR 500",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shree Ganesh Travels,A/C Sleeper (2+1),23:55,DPS CHOURAHA,04h 35m,04:30,shree ganesh travels parwat p...,3.6,"Starts from
INR 600",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),14:30,Salasar vaishnav travels shas...,05h 30m,20:00,Ajmer Bypass,2.2,"Starts from
INR 1100",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),15:00,Choudharytravelsandcargo Nr B...,04h 30m,19:30,Tirupati travels prabatpura b...,2.0,"Starts from
INR 600",13 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RR Travels,A/C Seater / Sleeper (2+1),15:55,"CHANDRA RAJ TRAVELS,PAOTA",06h 25m,22:20,PARBATPURA BYEPASS(NEAR GANES...,2.0,"Starts from
INR 500",41 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Om Travels,NON AC Seater / Sleeper 2+1,18:00,Kajri Road,05h 10m,23:10,Bypass (parbatpura),2.8,"Starts from
INR 450",33 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Radhika Travels,Non A/C Seater / Sleeper (2+1),18:00,Shastri nagar thana,05h 15m,23:15,Ajmer Bypass,2.5,"Starts from
INR 450",33 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,RR Travels,A/C Seater / Sleeper (2+1),18:55,"CHANDRA RAJ TRAVELS,PAOTA",06h 20m,01:15,PARBATPURA BYEPASS(NEAR GANES...,2.0,"Starts from
INR 350",41 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,Salasar vaishnav travels 12th...,04h 30m,01:35,by pass,2.2,"Starts from
INR 450",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,Dalle khan circle gorsiya tra...,05h 00m,02:16,Ajmer,2.0,"Starts from
INR 600 570",29 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:45,DPS Circle,06h 00m,03:45,Parwatpura Bypass ajmer,2.0,"Starts from
INR 450",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,Kalpataru Cinema Road,04h 41m,02:41,Ajmer Bypass,2.2,"Starts from
INR 450",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,Ashok udhyan pal road,04h 35m,04:15,Ajmer,2.0,"Starts from
INR 600 570",38 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),14:00,BASNI MANDI MOD,05h 15m,19:15,Charnal filling centre IOCL P...,3.8,"Starts from
INR 1100",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),14:09,Kalpataru Cinema Road,03h 52m,18:01,Kolhapura Bypass,3.9,"Starts from
INR 1047.62",34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),14:09,Kalpataru Cinema Road,04h 56m,19:05,Kolhapura Bypass,3.9,"Starts from
INR 1047.62",41 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,M R Travels,AC Sleeper (2+1),14:30,M R Travels Near Pratap nagar,04h 45m,19:15,Parwat pura By pass,3.9,INR 770,25 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Mahadev Bus Service,Non A/C Seater / Sleeper (2+1),15:00,PAWATA,02h 30m,17:30,,3.8,"Starts from
INR 2500",34 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jain travels regd,NON A/C Sleeper (2+1),16:00,Kalpataru Cinema Road,05h 10m,21:10,Bypass (parbatpura),3.8,"Starts from
INR 1200",29 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Gajraj Travels,A/C Sleeper (2+1),19:15,Shree Gajraj Travels Near Dal...,04h 44m,23:59,Kamal travels parbatpura bypass,4.5,INR 1200,32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Jakhar Travels,VE A/C Sleeper (2+1),19:45,"Main Pal Road,Near Barkatulla...",05h 00m,00:45,"Jakhar Travels,Near CEAT Tyre...",4.0,"Starts from
INR 734",22 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Chanakya Travels Agency,A/C Sleeper (2+1),21:30,CHANAKYA TRAVELS 12TH ROAD CI...,04h 20m,01:50,Charnal filling centre IOCL P...,3.8,"Starts from
INR 950",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,Bus Stand,04h 45m,03:20,Kolhapura Bypass,3.4,"Starts from
INR 1428.57",32 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),23:00,SHRE GANESH TRAVELS DALLE KHA...,04h 00m,03:00,Ajmer Bypass,3.4,"Starts from
INR 800",40 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),23:59,"BORANADA, JODHPUR",04h 16m,04:15,SHRI GANESH TRAVELS PARWAT PU...,3.4,"Starts from
INR 800",25 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Western Bus,A/C Sleeper (2+1),15:30,Kalpataru Cinema Road,04h 30m,20:00,Indian Petrol Pump Makhupura ...,2.9,INR 5010,30 Seats available
Jodhpur to Ajmer Bus,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,79 Buses,Om Travels,NON A/C Sleeper (2+1),16:00,Kajri Road,05h 00m,21:00,Hazari bagh,2.8,"Starts from
INR 1200",30 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 192563,Semi Deluxe Non AC Seater 2+2,13:20,JAIPUR RSRTC BUS STAND,07h 40m,21:00,JODHPUR RSRTC BUS STAND,3.3,INR 396,35 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 185137,Super Luxury Volvo AC Seater Pushback 2+2,13:30,Sindi Camp,06h 15m,19:45,JODHPUR RSRTC BUS STAND,2.9,INR 740,26 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 143156,Super Luxury Volvo AC Seater Pushback 2+2,14:30,Sindi Camp,06h 15m,20:45,JODHPUR RSRTC BUS STAND,1.9,INR 740,27 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 196130,Express Non AC Seater 2+3,16:20,JAIPUR RSRTC BUS STAND,07h 40m,00:00,JODHPUR RSRTC BUS STAND,3.3,INR 363,42 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 188525,Super Luxury Volvo AC Seater Pushback 2+2,16:30,Sindi Camp,06h 15m,22:45,JODHPUR RSRTC BUS STAND,3.7,INR 740,28 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,17:30,Sindi Camp,06h 15m,23:45,JODHPUR RSRTC BUS STAND,3.4,INR 740,32 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,JAIPUR RSRTC BUS STAND,07h 29m,03:30,JODHPUR RSRTC BUS STAND,3.3,INR 448,37 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,JAIPUR RSRTC BUS STAND,08h 00m,04:40,JODHPUR RSRTC BUS STAND,3.2,INR 448,37 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 163517,Express Non AC Seater 2+3,21:05,SINDHI CAMP RSRTC BUS STAND,07h 55m,05:00,JODHPUR RSRTC BUS STAND,3.3,INR 356,42 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,Sindi Camp,06h 14m,04:45,JODHPUR RSRTC BUS STAND,4.2,INR 740,36 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,JAIPUR RSRTC BUS STAND,06h 16m,06:15,JODHPUR RSRTC BUS STAND,4.5,INR 740,35 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,Gajraj Travels,A/C Sleeper (2+1),22:15,Sindhi Camp,07h 20m,05:35,Shree Gajraj Travels Near Dal...,4.7,INR 600,22 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,Jain travels regd,AC Sleeper (2+1),22:30,Gopal Wadi,06h 35m,05:05,Station Road,4.3,INR 600,30 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,"Karan maharaja travels, opp. ...",07h 00m,06:00,"Jain travels, opp. Kalpataru ...",4.2,"Starts from
INR 450",30 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,M R Travels,A/C Seater / Sleeper (2+1),22:30,Station Road,07h 00m,05:30,MR Travels Paota,4.5,"Starts from
INR 510",35 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,Jain travels regd,AC Sleeper (2+1),21:45,Sindhi Camp,07h 15m,05:00,"Jain travels, opp. Kalpataru ...",4.3,INR 571,27 Seats available
Jaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,41 Buses,M R Travels,A/C Seater / Sleeper (2+1),23:35,Sindhi Camp,06h 35m,06:10,12Th Road Circle,4.1,"Starts from
INR 510",27 Seats available
